dataset,path,arm,seed,orders,cap,calls,accepted,candidate_status,candidate_bound,deployed_bound,generation_seconds,cumulative_check_seconds
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q12_24/neural_lbfgsb/record.json,neural_lbfgsb,24102,"[12, 24]",200,200,True,CERTIFIED,0.0019235135183621745,0.0019235135183621745,0.9674454379999702,8.295120808000036
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q12_24/neural_lbfgsb/record.json,neural_lbfgsb,24102,"[12, 24]",400,400,False,CERTIFIED,0.001923322550320128,0.0019235135183621745,1.9293906990000096,10.377846007000073
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q12_24/tangent_adam/record.json,tangent_adam,24102,"[12, 24]",25,25,True,CERTIFIED,0.007618757681469913,0.007618757681469913,0.1139788430000408,2.0590370380000422
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q12_24/tangent_adam/record.json,tangent_adam,24102,"[12, 24]",50,50,True,CERTIFIED,0.003729531275250109,0.003729531275250109,0.22735443300001634,4.138238923000017
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q12_24/tangent_adam/record.json,tangent_adam,24102,"[12, 24]",100,100,True,CERTIFIED,0.00239987631013916,0.00239987631013916,0.4559504040000206,6.219028587000025
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q12_24/tangent_adam/record.json,tangent_adam,24102,"[12, 24]",200,200,True,CERTIFIED,0.0021915848039382184,0.0021915848039382184,0.9182029860000398,8.29760323000005
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q12_24/tangent_adam/record.json,tangent_adam,24102,"[12, 24]",400,400,True,CERTIFIED,0.0021571819096870564,0.0021571819096870564,1.8313662630000636,10.364805015000059
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q12_24/white_adam/record.json,white_adam,24102,"[12, 24]",25,25,True,CERTIFIED,0.029251937041200552,0.029251937041200552,0.11640871699995614,2.0750301439999816
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q12_24/white_adam/record.json,white_adam,24102,"[12, 24]",50,50,True,CERTIFIED,0.025023101027097597,0.025023101027097597,0.22992888399994627,4.149766659999955
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q12_24/white_adam/record.json,white_adam,24102,"[12, 24]",100,100,True,CERTIFIED,0.021376769589500636,0.021376769589500636,0.4639297790000114,6.229727679999996
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q12_24/white_adam/record.json,white_adam,24102,"[12, 24]",200,200,True,CERTIFIED,0.02103721878555143,0.02103721878555143,0.9238095970000018,8.29929473499999
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q12_24/white_adam/record.json,white_adam,24102,"[12, 24]",400,400,True,CERTIFIED,0.01753456650033303,0.01753456650033303,1.8380619799999067,10.375298641000029
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/diagonal_adam/record.json,diagonal_adam,24102,"[8, 16]",25,25,True,CERTIFIED,0.006559435824518679,0.006559435824518679,0.07337060899999415,2.0472246369999993
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/diagonal_adam/record.json,diagonal_adam,24102,"[8, 16]",50,50,True,CERTIFIED,0.0031282668260523843,0.0031282668260523843,0.14768903999998884,4.123702865999974
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/diagonal_adam/record.json,diagonal_adam,24102,"[8, 16]",100,100,True,CERTIFIED,0.0024079750289589534,0.0024079750289589534,0.29503881199997295,6.211511401999985
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/diagonal_adam/record.json,diagonal_adam,24102,"[8, 16]",200,200,True,CERTIFIED,0.0021279750146709913,0.0021279750146709913,0.5884918140000082,8.278497173999995
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/diagonal_adam/record.json,diagonal_adam,24102,"[8, 16]",400,400,True,CERTIFIED,0.0020025216625403357,0.0020025216625403357,1.1755751000000032,10.340966846999947
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/direct_adam/record.json,direct_adam,24102,"[8, 16]",25,25,True,CERTIFIED,0.009526627098196185,0.009526627098196185,0.07403999500007785,2.1010995390000176
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/direct_adam/record.json,direct_adam,24102,"[8, 16]",50,50,True,CERTIFIED,0.0040245525177538,0.0040245525177538,0.14744895600011887,4.2027951750000625
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/direct_adam/record.json,direct_adam,24102,"[8, 16]",100,100,True,CERTIFIED,0.002684522133929335,0.002684522133929335,0.2957706950001011,6.31784610200009
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/direct_adam/record.json,direct_adam,24102,"[8, 16]",200,200,True,CERTIFIED,0.0022282135489291037,0.0022282135489291037,0.5903345050000439,8.427322786000047
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/direct_adam/record.json,direct_adam,24102,"[8, 16]",400,400,True,CERTIFIED,0.002039227052281545,0.002039227052281545,1.1823327930000005,10.500091325000028
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/direct_lbfgsb/record.json,direct_lbfgsb,24102,"[8, 16]",25,25,True,CERTIFIED,0.0019305420831354783,0.0019305420831354783,0.07262636899997688,2.075446467000006
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/direct_lbfgsb/record.json,direct_lbfgsb,24102,"[8, 16]",50,50,True,CERTIFIED,0.0019236885814586382,0.0019236885814586382,0.14394602900000564,4.142818172000034
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/direct_lbfgsb/record.json,direct_lbfgsb,24102,"[8, 16]",100,100,True,CERTIFIED,0.0019232962195745442,0.0019232962195745442,0.2880934419999903,6.217173391000017
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/direct_lbfgsb/record.json,direct_lbfgsb,24102,"[8, 16]",200,119,False,CERTIFIED,0.0019232953928507437,0.0019232962195745442,0.3427640499999711,8.28836336500001
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/direct_lbfgsb/record.json,direct_lbfgsb,24102,"[8, 16]",400,119,False,CERTIFIED,0.0019232953928507437,0.0019232962195745442,0.3427640499999711,10.365441824000015
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/neural_adam/record.json,neural_adam,24102,"[8, 16]",25,25,True,CERTIFIED,0.0020274606151706735,0.0020274606151706735,0.0852703069999734,2.1101520720000053
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/neural_adam/record.json,neural_adam,24102,"[8, 16]",50,50,True,CERTIFIED,0.00194562084188199,0.00194562084188199,0.16703089899999668,4.202691526000024
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/neural_adam/record.json,neural_adam,24102,"[8, 16]",100,100,True,CERTIFIED,0.0019338411753255793,0.0019338411753255793,0.3293026080000345,6.290999194000051
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/neural_adam/record.json,neural_adam,24102,"[8, 16]",200,200,True,CERTIFIED,0.0019282324702081246,0.0019282324702081246,0.651325498999995,8.371944790000043
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/neural_adam/record.json,neural_adam,24102,"[8, 16]",400,400,True,CERTIFIED,0.0019257129121523777,0.0019257129121523777,1.2998381190000146,10.448086998000008
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/neural_lbfgsb/record.json,neural_lbfgsb,24102,"[8, 16]",25,25,True,CERTIFIED,0.0019421982437861642,0.0019421982437861642,0.0785588319999988,2.069722578999972
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/neural_lbfgsb/record.json,neural_lbfgsb,24102,"[8, 16]",50,50,True,CERTIFIED,0.0019328260854405423,0.0019328260854405423,0.15994999999998072,4.1608009119999565
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/neural_lbfgsb/record.json,neural_lbfgsb,24102,"[8, 16]",100,100,True,CERTIFIED,0.0019245461938408594,0.0019245461938408594,0.316871639999988,6.3135101399999485
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/neural_lbfgsb/record.json,neural_lbfgsb,24102,"[8, 16]",200,200,True,CERTIFIED,0.0019235329068323372,0.0019235329068323372,0.6313303430000019,8.425417182999979
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/neural_lbfgsb/record.json,neural_lbfgsb,24102,"[8, 16]",400,400,False,CERTIFIED,0.0019233730572369991,0.0019235329068323372,1.2612278830000037,10.504554103999965
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/tangent_adam/record.json,tangent_adam,24102,"[8, 16]",25,25,True,CERTIFIED,0.007618824590316376,0.007618824590316376,0.07363597200003369,2.0686068530000057
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/tangent_adam/record.json,tangent_adam,24102,"[8, 16]",50,50,True,CERTIFIED,0.0037295508210202226,0.0037295508210202226,0.1476250280001068,4.1356792850000375
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/tangent_adam/record.json,tangent_adam,24102,"[8, 16]",100,100,True,CERTIFIED,0.0023999261393483633,0.0023999261393483633,0.29520954200012284,6.205265410000038
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/tangent_adam/record.json,tangent_adam,24102,"[8, 16]",200,200,True,CERTIFIED,0.0021916361595486493,0.0021916361595486493,0.5884217510001122,8.262576072000059
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/tangent_adam/record.json,tangent_adam,24102,"[8, 16]",400,400,True,CERTIFIED,0.0021572316161435627,0.0021572316161435627,1.1769468830000847,10.33875752900002
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/white_adam/record.json,white_adam,24102,"[8, 16]",25,25,True,CERTIFIED,0.029251931471828477,0.029251931471828477,0.07341824100001304,2.0511587409999947
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/white_adam/record.json,white_adam,24102,"[8, 16]",50,50,True,CERTIFIED,0.025022949820967536,0.025022949820967536,0.14771211899994796,4.109107166000001
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/white_adam/record.json,white_adam,24102,"[8, 16]",100,100,True,CERTIFIED,0.021376499429232924,0.021376499429232924,0.29449753400001555,6.174428177999971
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/white_adam/record.json,white_adam,24102,"[8, 16]",200,200,True,CERTIFIED,0.021036883117579567,0.021036883117579567,0.5904388749999612,8.241999985999996
heldout,revisions/2026-09-23-r24/results/heldout/seed24102/q8_16/white_adam/record.json,white_adam,24102,"[8, 16]",400,400,True,CERTIFIED,0.017534219158449996,0.017534219158449996,1.1780099400000381,10.34280491200002
multicell,revisions/2026-09-23-r24/results/multicell/vertex0/direct_adam/record.json,direct_adam,24300,--,400,400,True,CERTIFIED,0.002708728633279201,0.002708728633279201,1.170765842000037,2.070907643000055
multicell,revisions/2026-09-23-r24/results/multicell/vertex0/direct_lbfgsb/record.json,direct_lbfgsb,24300,--,400,46,True,CERTIFIED,0.0025871595070883218,0.0025871595070883218,0.13271085999997467,2.068998188000023
multicell,revisions/2026-09-23-r24/results/multicell/vertex0/neural_adam/record.json,neural_adam,24300,--,400,400,True,CERTIFIED,0.0025893045251610407,0.0025893045251610407,1.3095038550000027,2.0655521119999776
multicell,revisions/2026-09-23-r24/results/multicell/vertex0/tangent_adam/record.json,tangent_adam,24300,--,400,400,True,CERTIFIED,0.0026926153830713066,0.0026926153830713066,1.180517780999935,2.073257889000047
multicell,revisions/2026-09-23-r24/results/multicell/vertex1/direct_adam/record.json,direct_adam,24301,--,400,400,True,CERTIFIED,0.0026131477933797336,0.0026131477933797336,1.168160428999954,2.0735949940000182
multicell,revisions/2026-09-23-r24/results/multicell/vertex1/direct_lbfgsb/record.json,direct_lbfgsb,24301,--,400,161,True,CERTIFIED,0.002488111135906746,0.002488111135906746,0.46285775899991677,2.0723132219999343
multicell,revisions/2026-09-23-r24/results/multicell/vertex1/neural_adam/record.json,neural_adam,24301,--,400,400,True,CERTIFIED,0.002491674678488654,0.002491674678488654,1.3116066999999703,2.0772604700000556
multicell,revisions/2026-09-23-r24/results/multicell/vertex1/tangent_adam/record.json,tangent_adam,24301,--,400,400,True,CERTIFIED,0.0026765243452824277,0.0026765243452824277,1.1685499989999926,2.0696717040000294
multicell,revisions/2026-09-23-r24/results/multicell/vertex2/direct_adam/record.json,direct_adam,24302,--,400,400,True,CERTIFIED,0.004398789916329139,0.004398789916329139,1.1679638920001025,2.0884412650000286
multicell,revisions/2026-09-23-r24/results/multicell/vertex2/direct_lbfgsb/record.json,direct_lbfgsb,24302,--,400,181,True,CERTIFIED,0.004274862245436052,0.004274862245436052,0.518311335999897,2.1046903510000448
multicell,revisions/2026-09-23-r24/results/multicell/vertex2/neural_adam/record.json,neural_adam,24302,--,400,400,True,CERTIFIED,0.004280525835585803,0.004280525835585803,1.2988634820000016,2.075742554000044
multicell,revisions/2026-09-23-r24/results/multicell/vertex2/tangent_adam/record.json,tangent_adam,24302,--,400,400,True,CERTIFIED,0.004508255952495822,0.004508255952495822,1.1635063139999602,2.0736185670000395
multicell,revisions/2026-09-23-r24/results/multicell/vertex3/direct_adam/record.json,direct_adam,24303,--,400,400,True,CERTIFIED,0.0023799770396086832,0.0023799770396086832,1.1701575359999197,2.082930777999991
multicell,revisions/2026-09-23-r24/results/multicell/vertex3/direct_lbfgsb/record.json,direct_lbfgsb,24303,--,400,84,True,CERTIFIED,0.002267455876511671,0.002267455876511671,0.24235715400004665,2.0725750290000633
multicell,revisions/2026-09-23-r24/results/multicell/vertex3/neural_adam/record.json,neural_adam,24303,--,400,400,True,CERTIFIED,0.002270648533083009,0.002270648533083009,1.308106782999971,2.1192714690000685
multicell,revisions/2026-09-23-r24/results/multicell/vertex3/tangent_adam/record.json,tangent_adam,24303,--,400,400,True,CERTIFIED,0.0024405530166116134,0.0024405530166116134,1.1674645290000853,2.070604889999913
multicell,revisions/2026-09-23-r24/results/multicell/vertex4/direct_adam/record.json,direct_adam,24304,--,400,400,True,CERTIFIED,0.002145887124555879,0.002145887124555879,1.1762807139999722,2.0659311229999275
multicell,revisions/2026-09-23-r24/results/multicell/vertex4/direct_lbfgsb/record.json,direct_lbfgsb,24304,--,400,202,True,CERTIFIED,0.0020302977599213627,0.0020302977599213627,0.5792625650000218,2.0717519319999838
multicell,revisions/2026-09-23-r24/results/multicell/vertex4/neural_adam/record.json,neural_adam,24304,--,400,400,True,CERTIFIED,0.002036149890628503,0.002036149890628503,1.2974966900000027,2.061448976999941
multicell,revisions/2026-09-23-r24/results/multicell/vertex4/tangent_adam/record.json,tangent_adam,24304,--,400,400,True,CERTIFIED,0.002185027133895901,0.002185027133895901,1.1758824049999248,2.0748150439999336
multicell,revisions/2026-09-23-r24/results/multicell/vertex5/direct_adam/record.json,direct_adam,24305,--,400,400,True,CERTIFIED,0.0038104841733939136,0.0038104841733939136,1.1779270619999807,2.0567271849999997
multicell,revisions/2026-09-23-r24/results/multicell/vertex5/direct_lbfgsb/record.json,direct_lbfgsb,24305,--,400,167,True,CERTIFIED,0.0036969304865845935,0.0036969304865845935,0.4783155169999418,2.0665133420000075
multicell,revisions/2026-09-23-r24/results/multicell/vertex5/neural_adam/record.json,neural_adam,24305,--,400,400,True,CERTIFIED,0.0036987798917407226,0.0036987798917407226,1.3075991270000031,2.1046133879999616
multicell,revisions/2026-09-23-r24/results/multicell/vertex5/tangent_adam/record.json,tangent_adam,24305,--,400,400,True,CERTIFIED,0.0038466381166599732,0.0038466381166599732,1.1664213750000272,2.064598020999938
multicell,revisions/2026-09-23-r24/results/multicell/vertex6/direct_adam/record.json,direct_adam,24306,--,400,400,True,CERTIFIED,0.002767599058502768,0.002767599058502768,1.179365235999967,2.062866000999975
multicell,revisions/2026-09-23-r24/results/multicell/vertex6/direct_lbfgsb/record.json,direct_lbfgsb,24306,--,400,81,True,CERTIFIED,0.0026646455601002654,0.0026646455601002654,0.23529157199993733,2.0859586879998915
multicell,revisions/2026-09-23-r24/results/multicell/vertex6/neural_adam/record.json,neural_adam,24306,--,400,400,True,CERTIFIED,0.0026675812857817065,0.0026675812857817065,1.3098279210000783,2.0622860519999904
multicell,revisions/2026-09-23-r24/results/multicell/vertex6/tangent_adam/record.json,tangent_adam,24306,--,400,400,True,CERTIFIED,0.0027991480851030652,0.0027991480851030652,1.1778226690000793,2.0774879869999268
multicell,revisions/2026-09-23-r24/results/multicell/vertex7/direct_adam/record.json,direct_adam,24307,--,400,400,True,CERTIFIED,0.0023954116321280865,0.0023954116321280865,1.1726931940000895,2.075423305000072
multicell,revisions/2026-09-23-r24/results/multicell/vertex7/direct_lbfgsb/record.json,direct_lbfgsb,24307,--,400,169,True,CERTIFIED,0.002288316363789456,0.002288316363789456,0.4856502919999457,2.061242716000038
multicell,revisions/2026-09-23-r24/results/multicell/vertex7/neural_adam/record.json,neural_adam,24307,--,400,400,True,CERTIFIED,0.002291285480942929,0.002291285480942929,1.3042685870000241,2.061554524999906
multicell,revisions/2026-09-23-r24/results/multicell/vertex7/tangent_adam/record.json,tangent_adam,24307,--,400,400,True,CERTIFIED,0.0024259192090856367,0.0024259192090856367,1.1770663680000553,2.08625164700004
multicell,revisions/2026-09-23-r24/results/multicell/vertex8/direct_adam/record.json,direct_adam,24308,--,400,400,True,CERTIFIED,0.003940200658016702,0.003940200658016702,1.1694028870000466,2.061531374000083
multicell,revisions/2026-09-23-r24/results/multicell/vertex8/direct_lbfgsb/record.json,direct_lbfgsb,24308,--,400,159,True,CERTIFIED,0.0038343955700856918,0.0038343955700856918,0.4554497489999676,2.089485083999989
multicell,revisions/2026-09-23-r24/results/multicell/vertex8/neural_adam/record.json,neural_adam,24308,--,400,400,True,CERTIFIED,0.0038373653392413947,0.0038373653392413947,1.3067903859999888,2.0586317639999834
multicell,revisions/2026-09-23-r24/results/multicell/vertex8/tangent_adam/record.json,tangent_adam,24308,--,400,400,True,CERTIFIED,0.003973638639497957,0.003973638639497957,1.1701936189999742,2.0685079549999728
reference,revisions/2026-09-23-r24/results/reference/seed24501/diagonal_adam/record.json,diagonal_adam,24501,--,25,25,True,CERTIFIED,0.03990656555644146,0.03990656555644146,0.01339353500000584,0.013333011000014494
reference,revisions/2026-09-23-r24/results/reference/seed24501/diagonal_adam/record.json,diagonal_adam,24501,--,50,50,True,CERTIFIED,0.009469329137037798,0.009469329137037798,0.025457245000012563,0.026570394000003716
reference,revisions/2026-09-23-r24/results/reference/seed24501/diagonal_adam/record.json,diagonal_adam,24501,--,100,100,True,CERTIFIED,0.0028765661337679664,0.0028765661337679664,0.04977836700001603,0.03972830800000793
reference,revisions/2026-09-23-r24/results/reference/seed24501/diagonal_adam/record.json,diagonal_adam,24501,--,200,200,True,CERTIFIED,0.0006225281898779579,0.0006225281898779579,0.0986806070000057,0.05311668299998473
reference,revisions/2026-09-23-r24/results/reference/seed24501/diagonal_adam/record.json,diagonal_adam,24501,--,400,400,True,CERTIFIED,5.270607106266923e-05,5.270607106266923e-05,0.19582032499999968,0.06624201599998969
reference,revisions/2026-09-23-r24/results/reference/seed24501/direct_adam/record.json,direct_adam,24501,--,25,25,True,CERTIFIED,0.03943667417803632,0.03943667417803632,0.013267548999976952,0.013309037999988504
reference,revisions/2026-09-23-r24/results/reference/seed24501/direct_adam/record.json,direct_adam,24501,--,50,50,True,CERTIFIED,0.009315525482947786,0.009315525482947786,0.02608924499998011,0.026434942999969735
reference,revisions/2026-09-23-r24/results/reference/seed24501/direct_adam/record.json,direct_adam,24501,--,100,100,True,CERTIFIED,0.0028297539966253287,0.0028297539966253287,0.05045441899997627,0.03957708799995885
reference,revisions/2026-09-23-r24/results/reference/seed24501/direct_adam/record.json,direct_adam,24501,--,200,200,True,CERTIFIED,0.0006097072370900848,0.0006097072370900848,0.09979054999999448,0.052809430999957385
reference,revisions/2026-09-23-r24/results/reference/seed24501/direct_adam/record.json,direct_adam,24501,--,400,400,True,CERTIFIED,5.0260204162544404e-05,5.0260204162544404e-05,0.1974684639999964,0.06587538299996254
reference,revisions/2026-09-23-r24/results/reference/seed24501/direct_lbfgsb/record.json,direct_lbfgsb,24501,--,25,14,True,CERTIFIED,3.392841563254479e-13,3.392841563254479e-13,0.007023973999991995,0.013281666000011683
reference,revisions/2026-09-23-r24/results/reference/seed24501/direct_lbfgsb/record.json,direct_lbfgsb,24501,--,50,14,False,CERTIFIED,3.392841563254479e-13,3.392841563254479e-13,0.007023973999991995,0.02661966700000562
reference,revisions/2026-09-23-r24/results/reference/seed24501/direct_lbfgsb/record.json,direct_lbfgsb,24501,--,100,14,False,CERTIFIED,3.392841563254479e-13,3.392841563254479e-13,0.007023973999991995,0.04045374500000776
reference,revisions/2026-09-23-r24/results/reference/seed24501/direct_lbfgsb/record.json,direct_lbfgsb,24501,--,200,14,False,CERTIFIED,3.392841563254479e-13,3.392841563254479e-13,0.007023973999991995,0.05366175300002851
reference,revisions/2026-09-23-r24/results/reference/seed24501/direct_lbfgsb/record.json,direct_lbfgsb,24501,--,400,14,False,CERTIFIED,3.392841563254479e-13,3.392841563254479e-13,0.007023973999991995,0.06707079700001373
reference,revisions/2026-09-23-r24/results/reference/seed24501/neural_adam/record.json,neural_adam,24501,--,25,25,True,CERTIFIED,0.0027850775707762847,0.0027850775707762847,0.021544564000009814,0.013270684999980631
reference,revisions/2026-09-23-r24/results/reference/seed24501/neural_adam/record.json,neural_adam,24501,--,50,50,False,CERTIFIED,0.0027976394372153384,0.0027850775707762847,0.041282432999992125,0.026635315999982367
reference,revisions/2026-09-23-r24/results/reference/seed24501/neural_adam/record.json,neural_adam,24501,--,100,100,False,CERTIFIED,0.0027973119410931173,0.0027850775707762847,0.08119396399999346,0.03985592799998017
reference,revisions/2026-09-23-r24/results/reference/seed24501/neural_adam/record.json,neural_adam,24501,--,200,200,False,CERTIFIED,0.0027913719245735717,0.0027850775707762847,0.16163779699999736,0.05278179899997326
reference,revisions/2026-09-23-r24/results/reference/seed24501/neural_adam/record.json,neural_adam,24501,--,400,400,True,CERTIFIED,0.002771189642140737,0.002771189642140737,0.32047583299998905,0.06580941999996526
reference,revisions/2026-09-23-r24/results/reference/seed24501/tangent_adam/record.json,tangent_adam,24501,--,25,25,True,CERTIFIED,0.00022732844231976304,0.00022732844231976304,0.012911925000025803,0.014086428999974032
reference,revisions/2026-09-23-r24/results/reference/seed24501/tangent_adam/record.json,tangent_adam,24501,--,50,50,False,CERTIFIED,0.0006178225916642078,0.00022732844231976304,0.025626511000012897,0.0275413589999971
reference,revisions/2026-09-23-r24/results/reference/seed24501/tangent_adam/record.json,tangent_adam,24501,--,100,100,False,CERTIFIED,0.00046515087267495764,0.00022732844231976304,0.05022462100001235,0.0408085079999978
reference,revisions/2026-09-23-r24/results/reference/seed24501/tangent_adam/record.json,tangent_adam,24501,--,200,200,True,CERTIFIED,8.939760001647203e-05,8.939760001647203e-05,0.09927075900000659,0.05397368599997776
reference,revisions/2026-09-23-r24/results/reference/seed24501/tangent_adam/record.json,tangent_adam,24501,--,400,400,True,CERTIFIED,1.9556855897828743e-05,1.9556855897828743e-05,0.19701356400000236,0.06695087299996771
reference,revisions/2026-09-23-r24/results/reference/seed24501/white_adam/record.json,white_adam,24501,--,25,25,True,CERTIFIED,0.619446144019301,0.619446144019301,0.013002915000015491,0.01311908200000289
reference,revisions/2026-09-23-r24/results/reference/seed24501/white_adam/record.json,white_adam,24501,--,50,50,True,CERTIFIED,0.6132250806906808,0.6132250806906808,0.025275977000006833,0.02639759199999503
reference,revisions/2026-09-23-r24/results/reference/seed24501/white_adam/record.json,white_adam,24501,--,100,100,True,CERTIFIED,0.6011500006430898,0.6011500006430898,0.049537657999991325,0.03960687299999677
reference,revisions/2026-09-23-r24/results/reference/seed24501/white_adam/record.json,white_adam,24501,--,200,200,True,CERTIFIED,0.5778786221053883,0.5778786221053883,0.09823036599999568,0.05263905300000715
reference,revisions/2026-09-23-r24/results/reference/seed24501/white_adam/record.json,white_adam,24501,--,400,400,True,CERTIFIED,0.5345056898811481,0.5345056898811481,0.19596185000000332,0.06563578600000142
reference,revisions/2026-09-23-r24/results/reference/seed24502/diagonal_adam/record.json,diagonal_adam,24502,--,25,25,True,CERTIFIED,0.04276525587022429,0.04276525587022429,0.013110906000008526,0.013250837999976284
reference,revisions/2026-09-23-r24/results/reference/seed24502/diagonal_adam/record.json,diagonal_adam,24502,--,50,50,True,CERTIFIED,0.010301029749553605,0.010301029749553605,0.025376854000001003,0.026442745999986528
reference,revisions/2026-09-23-r24/results/reference/seed24502/diagonal_adam/record.json,diagonal_adam,24502,--,100,100,True,CERTIFIED,0.0031395465068388977,0.0031395465068388977,0.04995033800000215,0.03963495399997896
reference,revisions/2026-09-23-r24/results/reference/seed24502/diagonal_adam/record.json,diagonal_adam,24502,--,200,200,True,CERTIFIED,0.0006938143804489095,0.0006938143804489095,0.09909328800000594,0.05292411399997832
reference,revisions/2026-09-23-r24/results/reference/seed24502/diagonal_adam/record.json,diagonal_adam,24502,--,400,400,True,CERTIFIED,6.450276483649377e-05,6.450276483649377e-05,0.19746037900000601,0.06631400199998438
reference,revisions/2026-09-23-r24/results/reference/seed24502/direct_adam/record.json,direct_adam,24502,--,25,25,True,CERTIFIED,0.04104910038275245,0.04104910038275245,0.013182780999983379,0.013351196000002119
reference,revisions/2026-09-23-r24/results/reference/seed24502/direct_adam/record.json,direct_adam,24502,--,50,50,True,CERTIFIED,0.009724780996740902,0.009724780996740902,0.025830101999986255,0.026751583999981676
reference,revisions/2026-09-23-r24/results/reference/seed24502/direct_adam/record.json,direct_adam,24502,--,100,100,True,CERTIFIED,0.002963732088643756,0.002963732088643756,0.05114215500000796,0.040168642999987014
reference,revisions/2026-09-23-r24/results/reference/seed24502/direct_adam/record.json,direct_adam,24502,--,200,200,True,CERTIFIED,0.000645218229145872,0.000645218229145872,0.10049622899998667,0.05337698199997476
reference,revisions/2026-09-23-r24/results/reference/seed24502/direct_adam/record.json,direct_adam,24502,--,400,400,True,CERTIFIED,5.492340397061924e-05,5.492340397061924e-05,0.19931358200000204,0.066531389999966
reference,revisions/2026-09-23-r24/results/reference/seed24502/direct_lbfgsb/record.json,direct_lbfgsb,24502,--,25,14,True,CERTIFIED,9.192646643896297e-14,9.192646643896297e-14,0.006766198999997641,0.013336981999998443
reference,revisions/2026-09-23-r24/results/reference/seed24502/direct_lbfgsb/record.json,direct_lbfgsb,24502,--,50,14,False,CERTIFIED,9.192646643896297e-14,9.192646643896297e-14,0.006766198999997641,0.02649477899998942
reference,revisions/2026-09-23-r24/results/reference/seed24502/direct_lbfgsb/record.json,direct_lbfgsb,24502,--,100,14,False,CERTIFIED,9.192646643896297e-14,9.192646643896297e-14,0.006766198999997641,0.03970828099997448
reference,revisions/2026-09-23-r24/results/reference/seed24502/direct_lbfgsb/record.json,direct_lbfgsb,24502,--,200,14,False,CERTIFIED,9.192646643896297e-14,9.192646643896297e-14,0.006766198999997641,0.05292760299997212
reference,revisions/2026-09-23-r24/results/reference/seed24502/direct_lbfgsb/record.json,direct_lbfgsb,24502,--,400,14,False,CERTIFIED,9.192646643896297e-14,9.192646643896297e-14,0.006766198999997641,0.0660565569999676
reference,revisions/2026-09-23-r24/results/reference/seed24502/neural_adam/record.json,neural_adam,24502,--,25,25,True,CERTIFIED,0.0015787361446419903,0.0015787361446419903,0.02077079900001877,0.013123920999987604
reference,revisions/2026-09-23-r24/results/reference/seed24502/neural_adam/record.json,neural_adam,24502,--,50,50,True,CERTIFIED,0.0009492613545432073,0.0009492613545432073,0.04072225600000934,0.026314135999967903
